date,NO,NO2,NOXasNO2,PM2.5,wd,ws,temp,site,code,latitude,longitude,location_type,NOx
2020-02-08 19:00:00,1.62371,22.87978,25.36944,10.0,212.0,4.8,6.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.814339227608695
2020-02-08 20:00:00,1.80823,21.80407,24.57664,10.0,214.1,5.5,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.413899492608694
2020-02-08 21:00:00,0.92256,15.63051,17.04509,9.0,214.8,5.7,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.609629238478261
2020-02-08 22:00:00,2.10344,13.98974,17.21498,6.0,214.7,6.4,6.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.695453603913043
2020-02-08 23:00:00,0.73805,9.79758,10.92924,6.0,214.7,6.8,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.520462579347825
2020-02-09 00:00:00,0.59063,8.98319,9.8888,8.0,215.1,7.9,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.994930318695652
2020-02-09 01:00:00,0.49219,6.71854,7.47322,8.0,215.5,8.3,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.7747941310869564
2020-02-09 02:00:00,0.33223,5.71828,6.22768,7.0,217.0,8.9,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.1456650871739127
2020-02-09 03:00:00,0.40606,5.15215,5.77476,7.0,215.9,9.6,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.9168892363043475
2020-02-09 04:00:00,0.33223,4.30289,4.8123,7.0,217.0,10.0,8.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.4307392904347824
2020-02-09 05:00:00,0.36914,4.18968,4.75568,6.0,219.8,10.6,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.40214273
2020-02-09 06:00:00,0.33223,5.03889,5.5483,4.0,220.0,10.6,8.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.8024992904347825
2020-02-09 07:00:00,0.55371,6.2279,7.07691,1.0,222.1,10.7,9.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.574614840652174
2020-02-09 08:00:00,0.66445,6.62425,7.64306,3.0,221.8,11.4,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.860582802173913
2020-02-09 09:00:00,0.70137,6.05811,7.13353,6.0,222.9,11.2,10.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.6032151052173913
2020-02-09 10:00:00,0.81211,6.39785,7.64306,6.0,226.0,11.5,11.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.860588863478261
2020-02-09 11:00:00,0.7752,6.96399,8.1526,2.0,228.0,12.3,11.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.117964305434782
2020-02-09 12:00:00,0.95977,8.20959,9.68122,1.0,232.5,11.9,11.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.89007716173913
2020-02-09 13:00:00,0.81211,9.5683,10.81352,2.0,236.7,11.0,11.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.462010727608696
2020-02-09 14:00:00,1.40274,8.26638,10.41721,0.0,241.4,11.1,12.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.261842549565217
2020-02-09 15:00:00,0.88594,7.64341,9.00183,3.0,247.0,11.0,12.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.546913385434783
2020-02-09 16:00:00,1.32891,9.85158,11.88921,4.0,251.2,10.8,12.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.0053595189130435
2020-02-09 17:00:00,1.55039,11.83321,14.21044,7.0,255.3,10.0,11.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.177834323478261
2020-02-09 18:00:00,1.58731,11.71999,14.15382,9.0,254.7,10.5,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.149240456956521
2020-02-09 19:00:00,1.21816,10.53092,12.39875,10.0,255.4,9.0,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.262724185217391
2020-02-09 20:00:00,2.3625,11.21076,14.83321,15.0,257.5,8.8,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.492408610869566
2020-02-09 21:00:00,0.99668,7.64346,9.17168,13.0,260.7,8.9,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.632706770869565
2020-02-09 22:00:00,0.81211,7.19046,8.43568,13.0,262.1,8.4,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.26094306673913
2020-02-09 23:00:00,0.84902,6.62432,7.92614,12.0,265.9,8.0,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.003567624782608
2020-02-10 00:00:00,0.59081,4.52793,5.43383,14.0,260.8,7.9,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.7446791613043477
2020-02-10 01:00:00,0.54158,4.98077,5.81118,9.0,269.1,8.0,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.935283948043478
2020-02-10 02:00:00,0.44311,3.84877,4.52819,5.0,279.6,8.4,7.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.2872358895652174
2020-02-10 03:00:00,0.59081,4.69774,5.60364,5.0,277.8,8.0,6.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.8304516689130432
2020-02-10 04:00:00,0.59081,5.60338,6.50927,6.0,276.4,7.7,5.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.287898308043478
2020-02-10 05:00:00,1.14469,9.22569,10.98086,6.0,276.9,7.9,5.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.546538647391304
2020-02-10 06:00:00,2.25246,15.67788,19.1316,6.0,273.6,7.2,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.663563787391304
2020-02-10 07:00:00,3.69256,19.97903,25.64087,7.0,264.8,6.2,5.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.951469503695654
2020-02-10 08:00:00,3.54486,22.29979,27.73516,7.0,265.0,7.5,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.009311910217393
2020-02-10 09:00:00,4.24644,20.48821,26.99933,10.0,258.9,6.9,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.637640809347825
2020-02-10 10:00:00,3.84026,14.65834,20.54666,11.0,256.6,6.3,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.378336367826087
2020-02-10 16:00:00,3.43776,22.87045,28.14161,9.0,269.3,6.9,6.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.21460828847826
2020-02-10 17:00:00,3.02395,25.20746,29.84412,9.0,275.4,7.8,5.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.074556516304348
2020-02-10 18:00:00,5.34762,35.91565,44.11522,8.0,278.5,6.5,5.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.283038814999998
2020-02-10 19:00:00,4.36086,40.58333,47.26989,8.0,280.1,6.8,5.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.876478951521737
2020-02-10 20:00:00,2.3555,22.47685,26.08857,6.0,275.9,6.8,4.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.177587135869565
2020-02-10 21:00:00,1.75071,17.24508,19.92946,6.0,276.1,7.4,4.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.06656476021739
2020-02-10 22:00:00,1.68705,17.44284,20.02961,9.0,276.2,7.4,3.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.117150385869564
2020-02-10 23:00:00,0.76395,12.1984,13.36977,7.0,273.6,7.2,3.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.753197188043478
2020-02-11 00:00:00,0.46686,10.03339,10.74923,11.0,268.7,6.9,3.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.429535605869566
2020-02-11 01:00:00,0.33953,6.95712,7.47772,8.0,270.2,7.1,3.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.777067793695652
2020-02-11 02:00:00,0.22282,7.01924,7.36088,7.0,274.6,7.7,3.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.718053250869565
2020-02-11 03:00:00,0.25465,6.51976,6.91022,9.0,270.9,7.5,3.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.4904138945652177
2020-02-11 04:00:00,0.25465,7.47117,7.86162,10.0,272.1,7.0,3.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.970979358695652
2020-02-11 05:00:00,0.63662,10.59096,11.5671,10.0,270.2,6.4,3.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.842648181304348
2020-02-11 06:00:00,1.55972,18.5394,20.93095,8.0,268.3,5.9,2.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.572415292173915
2020-02-11 07:00:00,3.3741,29.57784,34.75138,16.0,267.1,6.1,3.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.553264632608695
2020-02-11 08:00:00,5.28396,36.06333,44.1653,9.0,278.6,7.5,4.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.30832859717391
2020-02-11 09:00:00,10.40877,35.01548,50.97536,10.0,275.2,7.4,5.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.74821579543478
2020-02-11 10:00:00,7.79862,22.84374,34.80145,10.0,281.6,8.9,6.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.578602905217387
2020-02-11 11:00:00,5.47495,21.0988,29.49361,8.0,286.3,9.3,6.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.897536122826086
2020-02-11 12:00:00,9.32651,28.2124,42.51285,6.0,285.0,9.1,6.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.47371056021739
2020-02-11 13:00:00,8.40341,31.48054,44.36559,6.0,283.5,8.7,6.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.409535542826085
2020-02-11 14:00:00,7.98961,26.95741,39.20797,7.0,283.3,8.0,5.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.804375148260867
2020-02-11 15:00:00,7.60763,26.24117,37.90604,5.0,280.9,7.3,5.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.146752586086958
2020-02-11 16:00:00,6.11157,30.23762,39.60856,5.0,277.9,6.7,3.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.006695762826087
2020-02-11 17:00:00,5.12481,33.15271,41.01063,7.0,276.0,6.4,3.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.714887450434784
2020-02-11 18:00:00,4.01072,27.80051,33.95019,9.0,274.9,6.0,3.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.148581984565215
2020-02-11 19:00:00,3.62875,26.43331,31.99731,9.0,276.7,6.1,2.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.162161610869564
2020-02-11 20:00:00,1.97353,22.06106,25.08709,9.0,274.7,6.3,2.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.671732226304348
2020-02-11 21:00:00,1.40057,17.83203,19.97954,11.0,270.3,6.8,2.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.091854879130436
2020-02-11 22:00:00,1.46423,15.63131,17.87643,8.0,269.1,7.0,2.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.029556740434781
2020-02-11 23:00:00,1.36874,11.42129,13.51999,6.0,269.3,7.3,2.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.829082024565217
2020-02-12 00:00:00,0.5093,8.56624,9.34715,6.0,256.9,5.2,2.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.721335163043479
2020-02-12 01:00:00,0.5093,7.89859,8.6795,7.0,263.2,5.2,2.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.384099342391305
2020-02-12 02:00:00,0.31831,8.17474,8.66281,6.0,264.7,5.4,2.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.375663353695652
2020-02-12 03:00:00,0.54113,7.68287,8.51259,4.0,269.9,5.3,2.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.299789629565217
2020-02-12 04:00:00,0.79578,10.5973,11.81747,3.0,269.9,4.2,2.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.969119990434782
2020-02-12 05:00:00,0.73212,14.15002,15.27258,7.0,266.6,3.3,2.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.714325085652173
2020-02-12 06:00:00,2.76931,24.8468,29.09301,6.0,263.8,2.1,1.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.695165334130436
2020-02-12 07:00:00,2.06902,33.13122,36.30367,7.0,220.0,1.8,0.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.337323309565217
2020-02-12 08:00:00,6.20706,39.30482,48.82218,5.0,280.4,3.7,3.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.660574333043478
2020-02-12 09:00:00,8.4989,35.69056,48.72203,5.0,278.9,5.1,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.610010258695652
2020-02-12 10:00:00,11.17272,34.0444,51.17566,6.0,281.9,6.1,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.849394118260868
2020-02-12 11:00:00,13.84653,34.45128,55.68232,7.0,279.5,6.1,7.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,28.125778589347824
2020-02-12 12:00:00,8.91271,28.14586,41.81182,4.0,284.9,6.1,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.119612527608695
2020-02-12 13:00:00,8.37158,28.72521,41.56145,3.0,280.8,5.3,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.993142065434782
2020-02-12 14:00:00,9.422,31.42094,45.86781,7.0,268.7,4.1,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.168329019565217
2020-02-12 15:00:00,6.62087,28.75567,38.90752,8.0,253.8,3.0,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.652602781304346
2020-02-12 16:00:00,3.72424,28.84066,34.55108,12.0,236.7,2.6,4.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.452092034347828
2020-02-12 17:00:00,3.66058,46.81471,52.42751,7.0,231.4,2.5,3.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,26.481636315434784
2020-02-12 18:00:00,8.94454,80.47449,94.18925,15.0,203.5,2.4,2.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,47.57591090717391
2020-02-12 19:00:00,5.57044,65.76864,74.30986,9.0,189.7,2.2,3.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,37.53461774521739
2020-02-12 20:00:00,5.85692,45.14954,54.13003,12.0,178.5,2.7,4.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,27.34160979869565
2020-02-12 21:00:00,3.2786,28.57256,33.59968,9.0,179.1,3.1,5.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.971524213043477
2020-02-12 22:00:00,1.46423,25.14537,27.3905,6.0,172.1,3.0,5.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.835191177391305
2020-02-12 23:00:00,1.14592,25.03256,26.78961,4.0,172.8,3.8,6.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.531678770434784
2020-02-13 00:00:00,0.93371,18.46441,19.89608,4.0,200.0,5.3,7.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.049692446086958
2020-02-13 01:00:00,0.38197,9.82972,10.4154,3.0,197.5,6.2,6.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.260912812826087
2020-02-13 02:00:00,0.25465,7.47117,7.86162,2.0,191.3,7.2,6.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.970979358695652
2020-02-13 03:00:00,0.25465,6.11917,6.50962,1.0,185.3,8.3,6.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.2880724021739134
2020-02-13 04:00:00,0.4138,7.07691,7.7114,1.0,190.8,9.3,7.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.8950968793478262
2020-02-13 05:00:00,0.44564,9.23136,9.91466,3.0,219.4,7.9,8.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.007988388695653
2020-02-13 06:00:00,0.63662,19.80458,20.78072,3.0,243.0,5.5,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.49652776173913
2020-02-13 07:00:00,1.52789,29.80479,32.14753,7.0,243.0,5.5,7.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.238009406086956
2020-02-13 08:00:00,3.15128,45.49251,50.3244,10.0,233.7,6.0,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.419328748043476
2020-02-13 09:00:00,4.20171,35.66974,42.11226,13.0,228.3,6.1,8.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.271320240652173
2020-02-13 10:00:00,3.46959,28.12949,33.44945,12.0,238.1,6.3,8.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.89564745826087
2020-02-13 11:00:00,3.56508,25.57952,31.0459,11.0,237.4,4.9,8.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.681592442608695
2020-02-13 12:00:00,3.75607,34.5003,40.25952,9.0,263.1,4.0,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.335477747608696
2020-02-13 13:00:00,12.03215,47.24808,65.69713,7.0,290.6,5.3,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,33.18431623586957
2020-02-13 14:00:00,12.19131,49.45768,68.15076,7.0,296.1,5.7,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,34.42367382978261
2020-02-13 15:00:00,12.50962,56.28042,75.46157,8.0,304.1,5.7,8.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,38.116430226956524
2020-02-13 16:00:00,11.55469,61.19973,78.91667,7.0,305.1,4.3,7.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,39.861623199565216
2020-02-13 17:00:00,11.30004,58.73597,76.06245,10.0,297.2,3.3,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,38.419930174565216
2020-02-13 18:00:00,6.93918,56.15883,66.79876,9.0,281.4,2.2,5.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,33.74070828065218
2020-02-13 19:00:00,10.56792,65.91749,82.12141,13.0,267.0,2.7,4.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,41.48035143456522
2020-02-13 20:00:00,13.14624,62.0142,82.17149,11.0,282.5,3.6,4.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,41.50567455391304
2020-02-13 21:00:00,8.33975,49.90525,62.69269,10.0,288.6,3.4,4.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,31.666712108695652
2020-02-13 22:00:00,5.79326,50.25456,59.13743,7.0,268.4,2.2,3.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,29.870895122173913
2020-02-13 23:00:00,5.88875,48.50577,57.53506,12.0,288.8,2.6,3.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,29.06152309130435
2020-02-14 00:00:00,2.41916,44.4285,48.13784,8.0,266.6,2.2,3.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.31486110478261
2020-02-14 01:00:00,2.88602,36.43524,40.86041,7.0,259.7,2.1,2.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.63897904217391
2020-02-14 02:00:00,1.68705,38.62416,41.21093,9.0,276.6,2.3,2.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.81601930326087
2020-02-14 03:00:00,1.08226,44.05815,45.71759,11.0,263.8,1.7,2.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,23.092365049347823
2020-02-14 04:00:00,2.64198,54.58571,58.63669,9.0,261.5,2.1,2.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,29.61793028934783
2020-02-14 05:00:00,6.42988,60.59515,70.45416,9.0,244.3,1.6,1.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,35.58707923934782
2020-02-14 06:00:00,10.9499,65.68232,82.47193,10.0,221.7,1.8,1.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,41.6574085326087
2020-02-14 07:00:00,30.3032,75.91667,122.38093,10.0,207.1,1.9,1.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,61.81599856195652
2020-02-14 08:00:00,51.02525,79.19513,157.43275,11.0,202.8,2.4,2.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,79.52120494130435
2020-02-14 09:00:00,25.94234,61.87258,101.65028,14.0,212.7,3.3,4.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,51.34472051043478
2020-02-14 10:00:00,9.35834,36.47589,50.82514,10.0,216.6,3.7,4.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.672323550652173
2020-02-14 11:00:00,5.12481,26.34264,34.20056,11.0,216.9,3.7,5.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.27506187543478
2020-02-14 12:00:00,4.45635,25.0141,31.84708,12.0,215.8,4.1,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.086282498913043
2020-02-14 13:00:00,4.07438,21.24335,27.49064,12.0,225.1,5.3,10.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.88580811978261
2020-02-14 14:00:00,4.45635,20.65766,27.49064,15.0,227.8,5.3,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.885806772826086
2020-02-14 15:00:00,1.9417,19.70631,22.68354,10.0,231.1,5.5,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.45767519021739
2020-02-14 16:00:00,1.78254,26.05938,28.79257,10.0,233.1,5.4,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.543396671304349
2020-02-14 17:00:00,2.22818,24.32452,27.74101,12.0,235.2,5.7,9.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.012251979565217
2020-02-14 18:00:00,1.71888,25.7564,28.39198,15.0,237.5,5.7,9.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.341054168695651
2020-02-14 19:00:00,1.59156,26.15192,28.59227,14.0,232.8,5.7,10.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.44222542
2020-02-14 20:00:00,1.78254,23.15508,25.88828,14.0,226.1,5.4,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.07640948652174
2020-02-14 21:00:00,1.08226,17.76929,19.42872,12.0,227.5,4.7,10.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.813633264565219
2020-02-14 22:00:00,0.85944,13.95479,15.27258,11.0,228.4,4.8,10.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.714322054999999
2020-02-14 23:00:00,1.4324,13.7773,15.97362,9.0,226.0,4.6,10.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.068427832608696
2020-02-15 00:00:00,0.46686,13.77225,14.48809,7.0,217.6,5.0,10.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.318066303695653
2020-02-15 01:00:00,0.63662,16.1158,17.09194,5.0,219.8,5.9,10.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.633292907391304
2020-02-15 02:00:00,0.28648,13.53139,13.97066,3.0,222.1,6.4,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.056701513260869
2020-02-15 03:00:00,0.38197,10.73105,11.31673,2.0,221.4,6.8,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.71618243347826
2020-02-15 04:00:00,0.25465,10.72598,11.11644,5.0,222.4,6.9,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.615012192391305
2020-02-15 05:00:00,0.31831,8.52526,9.01333,1.0,222.3,7.0,11.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.552714053695651
2020-02-15 06:00:00,0.63662,9.83985,10.81599,2.0,220.1,7.2,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.463255988913043
2020-02-15 07:00:00,0.85944,12.45257,13.77036,6.0,219.9,7.5,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.9555376702173906
2020-02-15 08:00:00,1.05043,12.51025,14.12088,8.0,218.7,7.6,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.132594094782608
2020-02-15 09:00:00,1.40057,13.47559,15.6231,10.0,217.2,8.2,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.891379153043477
2020-02-15 10:00:00,1.55972,12.3803,14.77184,12.0,215.0,8.4,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.461400324782608
2020-02-15 11:00:00,1.8462,11.39022,14.22103,9.0,217.4,8.9,11.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.1831810673913035
2020-02-15 12:00:00,1.68705,11.23366,13.82043,6.0,216.8,9.3,11.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.980839574999999
2020-02-15 13:00:00,1.87804,12.49312,15.37273,6.0,219.0,9.8,11.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.764925527826087
2020-02-15 14:00:00,1.81437,12.03991,14.82191,7.0,218.4,9.8,11.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.486692800869566
2020-02-15 15:00:00,1.40057,10.47115,12.61866,7.0,216.1,10.4,11.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.373810383478261
2020-02-15 16:00:00,1.46423,10.22331,12.46844,6.0,215.1,10.6,11.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.297928914347825
2020-02-15 17:00:00,1.05043,9.95647,11.5671,3.0,218.0,10.8,11.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.84265761
2020-02-15 18:00:00,1.40057,9.82019,11.96769,9.0,222.4,10.9,11.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.0450048269565215
2020-02-15 19:00:00,2.32367,11.15885,14.72177,8.0,224.7,10.5,11.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.436114583478261
2020-02-15 20:00:00,1.08226,9.457,11.11644,6.0,223.0,10.4,12.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.615023304782609
2020-02-15 21:00:00,0.9231,8.94992,10.36533,6.0,230.4,10.1,12.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.235623367391304
2020-02-15 22:00:00,0.73212,8.34143,9.46399,5.0,234.6,9.6,12.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.780355767173913
2020-02-15 23:00:00,0.70028,6.93809,8.01185,6.0,234.1,9.1,12.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.0468564502173905
2020-02-16 00:00:00,0.46686,6.49483,7.21066,3.0,221.6,10.9,13.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.642178179782609
2020-02-16 01:00:00,0.42442,4.6237,5.27447,1.0,221.1,11.3,13.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.664184366086957
2020-02-16 02:00:00,0.22282,4.16501,4.50666,2.0,221.6,11.2,13.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.2763568584782607
2020-02-16 03:00:00,0.28648,4.36784,4.80711,3.0,224.6,11.3,13.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.4281127252173915
2020-02-16 04:00:00,0.28648,3.96725,4.40652,1.0,227.3,11.2,13.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.225771232826087
2020-02-16 05:00:00,0.44564,5.22544,5.90874,1.0,227.5,11.1,13.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.984563362608695
2020-02-16 06:00:00,0.54113,6.18065,7.01036,0.0,229.7,10.9,13.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.5410052447826086
2020-02-16 07:00:00,0.9231,9.30044,10.71584,2.0,230.1,10.7,13.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.412674067391304
