date,O3,NO,NO2,NOXasNO2,SO2,CO,PM10,PM2.5,wd,ws,temp,site,code,latitude,longitude,location_type,Ox,NOx
2020-01-18 06:00:00,6.48603,4.85868,53.42064,60.87051,1.79117,0.145652,11.225,5.849,269.9,2.2,-0.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.122873688179347,30.746277451304344
2020-01-18 07:00:00,6.93506,4.52127,52.06825,59.00077,1.13984,0.145652,11.325,6.203,265.5,2.2,-0.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.657128323641302,29.801849457391302
2020-01-18 08:00:00,5.3385,17.1066,56.2986,82.52836,1.62834,0.195173,11.075,6.533,278.3,2.5,0.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.021080069293475,41.68597411304348
2020-01-18 09:00:00,8.38194,25.9467,54.22211,94.0065,1.95401,0.250521,13.975,7.901,304.9,2.6,3.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.44544208885869,47.48377840760869
2020-01-18 10:00:00,11.92431,28.61223,51.12184,94.99331,2.84959,0.262173,18.9,10.519,322.0,2.3,5.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.59419723111413,47.98225805673913
2020-01-18 11:00:00,21.40388,18.28753,44.56785,72.60834,2.52393,0.238869,18.55,9.552,330.9,2.5,6.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.87242424402174,36.67530056652174
2020-01-18 12:00:00,41.41078,8.87384,30.0729,43.67926,1.54692,0.17187,14.5,7.5,334.2,3.0,6.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.235488987228266,22.06287237347826
2020-01-18 13:00:00,58.22455,3.27286,15.28917,20.30748,1.4655,0.075739,11.625,5.259,336.1,2.9,6.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.90701395067935,10.257522786304348
2020-01-18 14:00:00,58.37423,4.45379,16.69854,23.52759,1.38409,0.081565,10.7,5.142,324.5,2.3,6.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.691353468070645,11.884038113695652
2020-01-18 15:00:00,49.04433,2.96919,22.87019,27.42289,0.81417,0.110696,12.125,5.849,305.3,1.8,4.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.29245283084239,13.85156949521739
2020-01-18 16:00:00,36.72088,4.89242,36.12572,43.62733,1.87259,0.142739,13.9,6.722,293.9,1.8,2.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.022616283695655,22.03659459869565
2020-01-18 17:00:00,8.18237,15.2846,62.41629,85.85235,2.27967,0.297129,15.8,8.42,283.4,1.9,1.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.48778930747282,43.36493352934782
2020-01-18 18:00:00,1.19742,24.09096,70.31156,107.25051,2.36109,0.323347,17.525,10.0,285.7,2.1,1.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.094606479619564,54.173428880869565
2020-01-18 19:00:00,0.89807,20.31198,68.73081,99.87542,2.60534,0.454434,19.5,12.193,315.9,2.2,1.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.151251799592394,50.44815830021739
2020-01-18 20:00:00,1.24731,18.22005,66.74467,94.68169,2.44251,0.425303,20.425,13.656,328.1,2.6,1.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.31708920230978,47.82474193043478
2020-01-18 21:00:00,9.3299,3.91394,54.92116,60.92245,1.30267,0.253435,21.375,13.915,332.4,2.7,1.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.257410210054346,30.772502021304348
2020-01-18 22:00:00,4.44043,4.45379,57.78095,64.61,0.73275,0.294217,18.4,12.476,337.5,2.5,1.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.335105934918477,32.63512064304348
2020-01-18 23:00:00,0.6486,19.40098,60.77895,90.52671,1.95401,0.431129,18.6,12.901,344.0,2.5,0.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.013939095108697,45.7260351676087
2020-01-19 00:00:00,0.13305,47.48118,60.89608,133.69953,3.58211,0.337752,17.55,12.665,352.6,2.4,1.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.823544054755434,67.53331344913043
2020-01-19 01:00:00,0.33262,47.03112,60.82414,132.93752,3.47356,0.232932,16.575,12.17,351.1,2.3,0.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.883810888315214,67.14840445956523
2020-01-19 02:00:00,0.39914,47.2899,60.13293,132.6431,2.8494,0.250402,17.45,12.335,355.2,2.6,0.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.56687454429348,66.99969338804348
2020-01-19 03:00:00,-0.04989,47.05362,56.85832,129.0062,3.09364,0.285342,16.35,12.217,354.7,2.7,0.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.69548197404891,65.16266054217391
2020-01-19 04:00:00,0.49893,44.75832,54.09108,122.71955,2.36093,0.494981,15.425,11.981,1.7,2.6,0.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.56338816834239,61.98719370521738
2020-01-19 05:00:00,0.49893,46.74983,52.75201,124.43409,2.76799,0.477511,12.925,9.953,357.7,2.3,-0.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.887012267255436,62.85324229913044
2020-01-19 06:00:00,1.74624,25.95713,54.96697,94.76734,0.97694,0.235844,11.625,8.042,346.1,2.1,-1.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.609583820652176,47.868091705652176
2020-01-19 07:00:00,2.19527,8.64113,54.9684,68.21794,0.97694,0.189257,9.25,6.392,343.6,1.9,-1.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.827664710461956,34.45757201108696
2020-01-19 08:00:00,1.3471,36.96106,60.90309,117.57593,2.36093,0.259137,17.025,8.302,346.6,1.9,-1.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.414760944836956,59.38902132108696
2020-01-19 09:00:00,2.14538,63.82956,60.90624,158.77686,3.98917,0.393074,16.625,10.401,10.6,2.6,1.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.80276944972826,80.20026566347826
2020-01-19 10:00:00,7.48388,49.99026,56.61592,133.26657,2.36093,0.31737,19.2,10.519,5.5,2.5,3.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.219859166847826,67.31464987434782
2020-01-19 11:00:00,29.63615,11.84779,36.33525,54.50161,2.36093,0.157229,15.65,7.948,4.5,2.6,4.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.69899959307065,27.52936408869565
2020-01-19 12:00:00,35.32389,8.70863,31.74456,45.09761,2.44235,0.142672,15.65,8.326,4.6,2.5,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.13342379877717,22.779287230652173
2020-01-19 13:00:00,45.10282,4.45558,23.92603,30.75782,0.89553,0.08735,14.55,7.406,0.1,2.3,6.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.91782961168478,15.536092515434783
2020-01-19 14:00:00,48.04648,3.848,24.5459,30.44609,0.48847,0.090262,15.1,7.429,356.0,1.9,5.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.65584675760869,15.378623532608694
2020-01-19 15:00:00,42.95744,3.67923,31.55893,37.20034,0.48847,0.090262,14.825,7.618,339.3,1.7,3.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.73477576847826,18.790253603478263
2020-01-19 16:00:00,19.50797,6.71713,54.28159,64.58103,0.40706,0.17761,17.3,9.104,337.8,1.8,1.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.86117985095109,32.620520307826084
2020-01-19 17:00:00,1.84602,13.40049,67.56986,88.117,1.384,0.308635,21.55,14.505,339.1,2.3,1.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.023712906250005,44.508803355000005
2020-01-19 18:00:00,0.79828,24.80948,63.58483,101.6255,1.62823,0.366869,26.375,20.047,343.7,2.3,0.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.50366795706522,51.33219280456522
2020-01-19 19:00:00,1.24731,35.40836,63.02409,117.31615,3.25646,0.512451,33.9,27.429,350.3,2.2,0.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.43779189144021,59.25779071456522
2020-01-19 20:00:00,0.39914,37.83867,62.51891,120.53741,2.68658,0.471687,30.025,24.717,352.3,2.0,-0.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.772053789945648,60.88489499869564
2020-01-19 21:00:00,1.04774,97.6177,69.47108,219.14947,5.45457,0.745383,34.5,28.373,349.3,2.0,-1.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.597618248097824,110.69535525434782
2020-01-19 22:00:00,1.49678,113.41476,70.55173,244.45194,6.51292,0.838556,37.675,31.769,341.2,1.8,-1.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.36082738505435,123.47602393630436
2020-01-19 23:00:00,1.04774,103.32219,71.11547,229.54063,5.69881,0.835644,36.0,30.495,316.4,1.6,-1.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.428213936141304,115.9440784473913
2020-01-20 00:00:00,0.99785,108.5527,68.47851,234.92366,4.01604,0.465643,34.825,28.42,298.0,1.3,0.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.07211263192934,118.66315701630434
2020-01-20 01:00:00,1.06437,109.40815,66.47384,234.23067,4.01604,0.356993,30.1,24.764,269.4,1.4,-0.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.091736220516296,118.31312679239129
2020-01-20 02:00:00,0.44903,71.14907,60.86212,169.95583,1.38391,0.180437,27.85,22.618,279.4,1.4,-1.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.95934463220108,85.84694076282608
2020-01-20 03:00:00,0.14968,55.2106,56.61098,141.26604,1.22109,0.093129,27.15,21.227,295.8,1.6,-1.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.667152742391302,71.3553079673913
2020-01-20 04:00:00,0.34925,53.6235,55.77011,137.99166,1.13969,0.130962,25.7,20.519,286.4,1.3,-2.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.339026346603262,69.70136826847826
2020-01-20 05:00:00,0.24946,49.90903,50.49899,127.02509,0.48844,0.116411,23.875,20.307,274.4,0.7,-2.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.628233201902173,64.16202270565216
2020-01-20 06:00:00,0.59871,60.61347,52.64055,145.5799,1.54672,0.151334,24.775,20.967,236.3,1.3,-2.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.87901260828804,73.53433206391304
2020-01-20 07:00:00,0.84817,75.20122,53.97324,169.28017,1.54672,0.189167,27.2,22.547,240.3,1.4,-3.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.672920147146737,85.50569774652175
2020-01-20 08:00:00,0.89807,84.69001,56.93928,186.79549,1.87234,0.238642,26.975,22.311,252.6,1.5,-2.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.195247461548913,94.35293819717391
2020-01-20 09:00:00,1.39699,93.67229,60.11026,203.7391,2.605,0.293937,29.65,21.84,247.4,1.3,-1.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.038445495788043,102.91140362891304
2020-01-20 10:00:00,1.84602,106.3015,63.92626,226.91962,3.50047,0.320129,33.125,23.491,240.2,0.9,0.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.183298862771736,114.62022155652173
2020-01-20 11:00:00,2.6443,114.1019,71.87196,246.82576,4.31453,0.328861,35.375,23.844,246.5,0.9,3.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.583158438315216,124.67507351956522
2020-01-20 12:00:00,2.99355,95.52953,69.89228,216.36885,4.96578,0.227002,34.85,21.769,247.8,1.0,5.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.752263683831515,109.2908193719565
2020-01-20 13:00:00,5.88732,66.15141,66.13427,167.56502,6.34968,0.136783,31.3,21.061,245.1,1.3,5.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.25482569510869,84.6392619026087
2020-01-20 14:00:00,5.13893,54.06249,68.14255,151.0372,2.84922,0.10477,32.35,21.557,256.2,1.5,5.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.90695785203804,76.29079305391303
2020-01-20 15:00:00,3.14323,43.32428,70.4186,136.84823,2.03516,0.072757,31.3,19.929,257.2,1.8,3.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.09056696752717,69.12370205565216
2020-01-20 16:00:00,0.49893,37.54996,69.96904,127.54484,1.79094,0.130962,31.85,21.486,260.5,1.8,1.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.58348383355978,64.42441455043479
2020-01-20 17:00:00,0.6486,44.50616,71.41302,139.65484,2.19797,0.189167,33.825,24.646,270.2,1.6,0.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.38530032228261,70.54135830478262
2020-01-20 18:00:00,0.89807,92.49041,77.9825,219.79915,3.82609,0.424899,34.5,26.321,293.7,1.6,0.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.824360868070656,111.02346140369565
2020-01-20 19:00:00,1.04774,138.31352,80.01758,292.09535,6.34968,0.451091,38.35,28.986,311.7,1.4,1.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.924747106793475,147.5413967030435
2020-01-20 20:00:00,1.3471,127.20386,78.23746,273.28066,5.2914,0.398707,38.675,28.892,299.8,0.9,1.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.17050196548913,138.03781094173914
2020-01-20 21:00:00,1.24731,163.50441,83.02347,333.72673,7.08234,0.64899,43.875,35.307,294.9,1.1,1.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.53965263709239,168.5700421852174
2020-01-20 22:00:00,1.24731,176.13362,84.60457,354.67235,7.73359,0.745029,44.775,36.934,257.2,1.2,1.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.33827999578804,179.14999268891302
2020-01-20 23:00:00,1.49678,178.32853,81.23908,354.67235,7.73359,0.774131,45.475,38.255,244.6,1.3,1.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.75910080353261,179.1500122197826
2020-01-21 00:00:00,1.46351,122.87459,71.35067,259.75575,3.4731,0.67874,40.925,34.906,250.1,1.1,0.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.748274166983684,131.20621381260867
2020-01-21 01:00:00,0.93133,69.81511,58.9125,165.96084,1.30241,0.411122,34.6,29.623,281.4,1.3,-0.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.208037960733698,83.8290187276087
2020-01-21 02:00:00,1.09764,91.64922,59.0213,199.54815,3.09323,0.511964,35.275,30.59,295.4,1.4,-1.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.343498221195652,100.79449274869565
2020-01-21 03:00:00,1.39699,132.76131,59.51878,263.08328,4.88405,0.625411,38.2,32.5,275.2,0.8,-1.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.739683804483697,132.8870879276087
2020-01-21 04:00:00,1.14753,165.93475,60.64629,315.07603,5.86086,0.605049,38.625,31.887,264.9,0.8,-2.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.18844467866848,159.14943231304346
2020-01-21 05:00:00,1.24731,114.35039,53.84919,229.18402,3.66304,0.49451,34.425,30.094,260.3,1.4,-2.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.803470119701085,115.7640711778261
2020-01-21 06:00:00,0.99785,122.99846,54.00314,242.59814,4.63985,0.552689,34.3,29.599,245.8,1.3,-3.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.760477372146738,122.53976287652173
2020-01-21 07:00:00,0.74839,152.45593,60.10049,293.86299,5.69806,0.625411,35.475,30.165,288.9,1.4,-3.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.71954764633152,148.4343978969565
2020-01-21 08:00:00,1.39699,201.6418,66.83174,376.01152,8.22148,0.863939,40.2,32.17,296.7,1.2,-2.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.43352349144021,189.9288671195652
2020-01-21 09:00:00,1.64645,241.84179,78.76235,449.58126,8.62849,0.808671,49.375,34.67,341.6,1.4,0.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.580532578124995,227.09001423
2020-01-21 10:00:00,2.24516,175.42735,75.987,344.97185,6.51207,0.607957,44.625,32.406,353.5,2.0,2.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.46849221902173,174.25017703152173
2020-01-21 11:00:00,3.09334,139.34871,72.03509,285.70013,6.34926,0.491602,48.475,34.411,350.0,2.3,2.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.88292024483695,144.31112624608696
2020-01-21 12:00:00,3.89162,106.98603,73.77186,237.81481,6.34926,0.398517,44.15,32.571,333.8,1.4,2.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.14659528668478,120.12348821543478
2020-01-21 13:00:00,5.53807,54.65848,68.01032,151.81881,4.31425,0.191987,38.7,27.146,320.8,1.6,2.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.03337603546195,76.68559678608695
2020-01-21 14:00:00,6.48603,38.13932,68.64279,127.12226,1.13961,0.125082,34.65,24.623,310.5,1.6,2.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.81171401970109,64.21097346282609
2020-01-21 15:00:00,4.83957,25.80907,65.19202,104.76538,0.73261,0.087266,33.45,23.208,316.2,1.8,2.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.271710542255434,52.91818090413044
2020-01-21 16:00:00,1.84602,40.60537,72.5045,134.76519,0.73261,0.215257,30.95,21.557,328.4,2.0,2.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.51624248016304,68.07151248891304
2020-01-21 17:00:00,0.89807,87.08872,77.71235,211.24652,3.17463,0.354884,33.25,22.901,338.4,2.1,2.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.68790575394022,106.7033973845652
2020-01-21 18:00:00,0.99785,147.42249,87.99151,314.03617,6.02366,0.605049,33.35,23.467,349.3,1.8,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,44.92829861019022,158.62399534956523
2020-01-21 19:00:00,0.84817,121.6472,85.7109,272.23401,3.74444,0.456695,31.275,22.146,344.8,1.5,3.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.703888192798914,137.5090773021739
2020-01-21 20:00:00,1.14753,114.31661,82.96493,258.24796,4.31425,0.424698,30.6,22.099,347.6,1.8,3.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.4617838177989,130.44452202217389
2020-01-21 21:00:00,1.14753,110.39796,82.11041,251.38492,4.15144,0.418879,29.45,23.349,358.4,2.2,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.030158335190215,126.97790211456521
2020-01-21 22:00:00,1.29721,108.23594,73.25915,239.21861,3.98864,0.418879,31.6,25.165,5.0,2.6,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.63176441671195,120.83256923108695
2020-01-21 23:00:00,0.99785,106.74955,72.47067,236.15104,3.66304,0.383973,31.675,24.929,18.3,3.0,3.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.08858736236412,119.28309207173912
2020-01-22 00:00:00,0.79828,117.74199,68.84129,249.3765,5.75195,0.53498,34.95,26.274,284.6,1.3,0.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.158751611413045,125.96350545391304
2020-01-22 01:00:00,0.99785,100.66422,65.20707,219.55673,5.12792,0.445818,30.925,25.165,316.8,1.6,1.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.419679840624994,110.901096465
2020-01-22 02:00:00,1.19742,76.6472,59.57416,177.09823,3.6628,0.395421,29.75,24.623,337.3,1.6,2.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.67105237092391,89.45468265217391
2020-01-22 03:00:00,0.99785,98.47881,57.72232,208.72105,5.20931,0.427403,30.925,25.66,349.3,1.9,2.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.639067530842393,105.4278841102174
2020-01-22 04:00:00,0.6985,62.82502,52.6298,148.96015,3.25582,0.340178,30.7,25.566,357.1,1.7,2.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.921887286684782,75.24174762043478
2020-01-22 05:00:00,0.84817,40.28371,45.32362,107.09112,2.68605,0.252953,40.325,33.278,352.5,1.1,2.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,23.303921871059778,54.09308797543478
2020-01-22 06:00:00,1.64645,19.77011,45.62264,75.93639,0.48837,0.174451,35.775,31.344,351.1,1.7,2.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,23.84137688573369,38.35634237760869
2020-01-22 07:00:00,1.3471,23.2848,47.98321,83.68606,0.89535,0.183173,28.8,26.038,12.9,0.8,1.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,24.888817210054345,42.270814216304345
2020-01-22 08:00:00,1.3471,56.8095,51.39922,138.5059,3.25582,0.322733,33.0,27.901,6.9,1.1,1.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.61427356548913,69.96115072173913
2020-01-22 09:00:00,1.49678,114.15972,57.65577,232.69823,5.69768,0.511721,50.325,36.368,24.1,1.2,1.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.846965850271737,117.53913392152174
2020-01-22 10:00:00,1.49678,118.21512,58.77115,240.03181,5.53489,0.471016,52.025,37.76,3.4,1.1,2.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.410353987228262,121.24342935847825
2020-01-22 11:00:00,2.29506,100.94585,58.56858,213.35005,4.88373,0.450663,45.2,33.09,3.1,1.8,2.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.694451531249996,107.76605987499998
2020-01-22 12:00:00,2.84387,59.34413,53.23407,144.22713,2.84884,0.345993,34.925,27.429,13.5,1.7,2.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.265602483831525,72.85102034695652
2020-01-22 13:00:00,3.39269,42.14244,49.91121,114.52872,2.36047,0.284936,31.075,25.0,29.8,1.3,2.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.852860184646737,57.84990596152174
2020-01-22 14:00:00,2.94366,37.00559,51.23419,107.97531,2.19768,0.273305,31.825,24.505,22.9,0.9,2.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.303750302445653,54.53966433869565
2020-01-22 15:00:00,2.39484,32.37567,54.27643,103.91843,2.44187,0.284936,29.125,23.019,13.8,1.4,3.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.57474899945652,52.49045317695652
2020-01-22 16:00:00,1.59656,27.67816,57.63036,100.0696,2.36047,0.284936,29.1,23.184,33.4,1.4,3.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.88243079456522,50.54633088956522
2020-01-22 17:00:00,6.03699,13.61941,57.08203,77.96483,1.62791,0.206432,21.275,17.052,50.7,1.2,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.754910190353264,39.38086276347826
2020-01-22 18:00:00,6.93506,11.38894,54.93684,72.39963,2.11628,0.188988,18.625,16.25,98.9,1.2,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.10607807690217,36.56980962565217
2020-01-22 19:00:00,13.67055,6.65763,48.14838,58.3566,1.8721,0.174451,15.15,13.538,153.2,1.0,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.937566028940218,29.47649985456522
2020-01-22 20:00:00,31.83142,3.81884,38.87418,44.72966,0.97675,0.095948,6.825,5.967,178.1,0.4,3.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.04408309809783,22.593377934347824
2020-01-22 21:00:00,30.38453,2.83879,39.64876,44.0015,0.81396,0.087225,7.5,6.038,208.1,0.5,3.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.734945000951086,22.225576302826088
2020-01-22 22:00:00,24.14797,3.34571,43.96858,49.0986,0.65117,0.098856,10.6,9.104,71.8,0.2,3.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.89803882160326,24.80016448847826
2020-01-22 23:00:00,25.59485,3.04156,43.39472,48.05837,0.56977,0.093041,11.475,9.788,68.8,1.1,3.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.308557495516304,24.274738637391305
2020-01-23 00:00:00,41.84318,0.90156,27.54614,28.92852,0.43408,0.081372,9.0,7.311,46.4,1.2,3.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.16850916440217,14.612053065652173
2020-01-23 01:00:00,42.50841,0.54094,22.82675,23.65618,1.41076,0.077496,9.0,7.877,60.5,1.3,3.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.10671713410326,11.948947948478262
2020-01-23 02:00:00,39.61465,0.74379,22.06479,23.20525,1.30224,0.081372,11.925,10.448,83.6,0.8,3.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.32108381236413,11.721182651739129
2020-01-23 03:00:00,39.06583,0.67617,21.07584,22.11263,1.6278,0.087183,13.775,12.193,82.2,1.1,3.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.55589338654891,11.169283717173911
2020-01-23 04:00:00,31.48217,0.91283,26.90451,28.30416,2.19753,0.104621,15.875,14.34,89.4,0.9,3.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.829039868885868,14.296688788260868
2020-01-23 05:00:00,29.43658,2.02852,28.83589,31.94624,1.87197,0.092996,16.65,14.976,32.1,1.2,3.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.814403292119565,16.136347525869564
2020-01-23 06:00:00,28.03959,4.73321,30.51609,37.77357,2.4417,0.107527,17.175,15.283,38.6,1.5,3.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.986856450679348,19.07981356130435
2020-01-23 07:00:00,8.58151,10.81876,50.37371,66.96224,2.60448,0.154025,22.575,19.198,30.6,1.1,3.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.59818613763587,33.823328573260866
2020-01-23 08:00:00,10.12818,12.40776,50.07048,69.09545,2.84865,0.188898,20.125,16.156,19.7,1.3,3.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.19370697472826,34.900844963478264
2020-01-23 09:00:00,11.37549,17.14097,54.41563,80.69808,2.84865,0.183086,21.475,16.014,27.0,0.8,3.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.99225602051631,40.76148915739131
2020-01-23 10:00:00,29.78582,5.20653,37.43871,45.42194,1.87197,0.136587,12.375,9.057,35.4,0.9,3.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.32881646875,22.943075460000003
2020-01-23 11:00:00,20.05679,6.15317,43.79167,53.22639,2.68588,0.12787,13.075,9.528,33.8,1.5,4.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.828293223505433,26.885183479130436
2020-01-23 12:00:00,6.83527,18.29046,56.55532,84.60031,3.337,0.197616,22.65,15.094,35.7,1.7,4.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.875281801766302,42.7325451873913
2020-01-23 13:00:00,6.03699,16.4648,55.24429,80.48996,3.337,0.220865,19.05,13.821,51.2,0.8,4.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.82665173600543,40.65635886413043
