date,O3,NO,NO2,NOXasNO2,SO2,CO,PM10,NV10,V10,PM2.5,NV2.5,V2.5,ETHANE,ETHENE,ETHYNE,PROPANE,PROPENE,iBUTANE,nBUTANE,1BUTENE,t2BUTENE,c2BUTENE,iPENTANE,nPENTANE,t2PENTEN,1PENTEN,2MEPENT,ISOPRENE,nHEXANE,nHEPTANE,iOCTANE,nOCTANE,BENZENE,TOLUENE,ETHBENZ,mpXYLENE,oXYLENE,124TMB,135TMB,wd,ws,temp,AT10,AP10,AT2.5,AP2.5,site,code,latitude,longitude,location_type,Ox,NOx
2020-01-16 20:00:00,20.25636,48.10407,57.89349,131.65204,2.41194,0.111424,13.6,13.4,0.2,9.7,9.5,0.2,6.953774,2.060783,1.12628,7.537873,1.142525,2.352372,6.10779,0.29189,0.2808,0.069565,1.506126,0.766738,0.081492,0.084693,0.36538,,0.251764,,0.297986,0.156371,0.856478,1.856619,0.97805,3.40848,1.106582,0.525038,0.18152,205.6,6.7,10.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,39.04784948315218,66.49910743565218
2020-01-16 21:00:00,25.24561,40.86367,44.69609,107.35284,1.80895,0.119995,16.5,14.8,1.7,7.9,7.9,0.0,6.770842,1.867774,1.035329,3.887299,1.076889,1.56242,2.864514,0.220686,0.158364,0.073151,1.322028,0.845687,0.073274,0.098861,0.314255,,0.269855,,0.277473,0.143644,0.783053,1.804416,0.448868,1.533952,0.508415,0.475878,0.153338,206.9,6.2,10.7,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,34.796836811277174,54.22529613565217
2020-01-16 22:00:00,19.90711,69.23019,51.98143,158.13291,2.74693,0.117138,12.8,10.5,2.3,6.1,6.0,0.1,6.449394,1.741186,1.43781,3.783071,1.036981,1.412223,2.468076,0.227491,0.108744,0.050116,1.090235,0.799539,0.062495,0.083831,0.255141,,0.195621,,0.21703,0.132755,0.734379,1.294073,0.303011,1.081875,0.350775,0.186019,0.069118,210.5,5.7,10.5,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.89255773980978,79.87505446043477
2020-01-16 23:00:00,19.15872,51.72428,55.50224,134.81169,2.27794,0.091426,11.0,8.5,2.5,6.9,5.5,1.4,6.492601,1.528918,0.921867,4.364586,0.873863,1.532809,2.638037,0.190939,0.101902,0.063156,1.128529,0.739365,0.043854,0.048174,0.257582,0.057627,0.165048,,,0.10856,0.606676,1.292335,0.259474,0.889516,0.442207,0.304167,0.098915,218.2,4.9,10.4,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,37.30868195217391,68.09511891217392
2020-01-17 00:00:00,23.21664,36.12475,47.35625,102.74675,1.87464,0.152851,12.8,8.9,3.9,6.5,4.8,1.7,7.010723,1.076855,1.156709,3.901247,0.66203,1.38748,2.204598,0.228751,0.088009,0.129628,0.967087,0.625252,,0.085806,0.255509,,0.174081,,0.183084,0.13033,0.508061,1.139214,0.20954,0.804094,0.207242,0.207304,0.102101,202.6,3.5,9.3,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.15835846847827,51.89867254347826
2020-01-17 01:00:00,26.01062,24.48014,38.19359,75.72928,0.71415,0.114638,7.1,6.7,0.4,7.8,6.1,1.7,7.354277,1.540635,0.887132,4.239108,0.580243,1.338855,2.447492,0.171146,0.05657,0.05179,0.908718,0.676399,,,0.196143,,0.165958,0.857559,0.1156,0.083074,0.49508,0.979008,0.189082,0.779252,0.346131,0.25458,0.097433,209.6,3.6,8.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.882680170923912,38.25178285717391
2020-01-17 02:00:00,28.13937,22.18099,36.7975,70.80788,0.60256,0.111773,14.6,10.4,4.2,7.7,5.2,2.5,7.748729,0.946992,0.806298,4.138284,0.557321,1.275681,2.030302,0.215317,0.068566,0.038601,0.734156,0.592096,0.060845,0.061168,0.127318,0.072057,0.132083,0.630407,0.100014,0.068109,0.417016,0.70423,0.144603,0.581936,0.261814,0.114126,0.052784,211.9,3.2,8.5,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.207951018885865,35.76591398326087
2020-01-17 03:00:00,31.38238,21.9825,34.08874,67.79478,0.60256,0.083112,14.4,9.1,5.3,7.7,4.6,3.1,6.591192,1.085175,0.730512,3.805953,0.706933,1.208303,2.030348,0.145929,0.073787,0.064096,0.777345,0.707451,0.046852,0.053944,0.1253,,0.114103,0.615853,0.062139,0.078621,0.454198,0.662343,0.103633,0.455779,0.162714,0.185233,0.081247,210.7,3.3,7.9,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.40955231657609,34.24396524782609
2020-01-17 04:00:00,32.28045,21.9825,35.44464,69.15067,0.73647,0.074515,9.5,8.1,1.4,6.0,3.1,2.9,6.667634,1.233735,0.736436,3.59918,0.809938,0.964053,1.497204,0.143,0.052415,0.061863,0.597873,0.658506,,,0.094205,,0.111065,0.55509,0.111087,0.087605,0.383892,0.471631,0.108587,0.414055,0.165828,0.194218,0.08326,207.2,3.3,7.7,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,33.52915120638587,34.92884212826087
2020-01-17 05:00:00,33.72733,20.49385,38.93246,70.35591,0.66952,0.085978,11.9,10.9,1.0,5.0,4.0,1.0,7.307074,1.91357,0.721422,4.017158,0.80888,1.050486,1.569413,0.129258,0.061553,,0.647416,0.521297,0.041792,0.014552,0.122454,,0.132769,0.409908,0.076811,0.084372,0.373324,0.534328,0.106067,0.444788,0.202453,0.15427,,206.2,3.1,7.7,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.991259767255436,35.53761091413043
2020-01-17 06:00:00,18.46023,79.24618,76.45164,197.96075,3.21368,0.229276,10.3,7.6,2.7,2.8,2.7,0.1,6.455653,1.703653,0.777215,3.401341,0.769325,1.246873,2.347654,0.167323,0.112105,0.050419,1.073565,0.609273,0.078493,,0.189861,,0.138823,0.44719,0.152436,0.093125,0.581546,0.875324,0.177293,0.639758,0.202636,0.125404,0.087164,208.7,3.3,8.4,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,47.55229324524456,99.99255457086956
2020-01-17 07:00:00,11.62495,103.36243,84.74575,243.2326,4.61966,0.378306,9.1,7.5,1.6,2.4,2.4,0.0,8.038552,2.619447,1.046636,4.547879,1.295927,3.005682,3.694218,0.215766,0.170648,0.046738,1.927123,1.109352,0.099213,0.056054,0.432834,,0.271354,0.590364,0.397803,0.137966,0.692024,2.17071,0.351254,1.24315,0.365703,0.246413,0.096498,219.3,4.0,8.3,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,48.433017603940215,122.8600172795652
2020-01-17 08:00:00,6.33635,146.63273,83.5572,308.39091,6.56125,0.45282,14.2,12.6,1.6,7.3,5.5,1.8,7.567297,2.4858,1.197273,6.934346,1.150454,4.183791,7.378074,0.245771,0.213067,0.042429,2.631894,1.409787,0.178868,0.067728,0.578169,,0.319986,0.644942,0.382142,0.237778,0.981349,2.612109,0.442655,1.463561,0.71103,0.567691,0.263244,234.2,4.0,7.6,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,45.272657726222825,155.77251768934784
2020-01-17 09:00:00,10.17807,114.6266,91.72973,267.48806,5.69088,0.415564,18.6,15.2,3.4,7.9,6.5,1.4,6.633911,2.327514,1.137631,7.852158,1.493951,3.94171,7.551757,0.304234,0.145419,0.066379,3.057884,1.406802,0.094096,0.060897,0.624103,,0.303857,0.948038,0.290075,0.214789,0.812062,2.400595,1.626678,5.829549,2.602733,1.51485,0.375561,233.0,4.8,8.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,51.260306282201086,135.11178597282606
2020-01-17 10:00:00,15.26711,97.06044,87.55385,236.37779,4.55271,0.343914,10.9,9.0,1.9,5.7,5.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.5,4.8,9.3,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,51.614446407201086,119.3975217528261
2020-01-17 11:00:00,9.03054,158.74047,90.82959,334.22825,7.83333,0.409831,11.0,8.5,2.5,6.4,5.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1,5.1,9.6,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,50.25016150027173,168.82330974652172
2020-01-17 12:00:00,15.46668,92.74334,75.41677,217.62124,4.88746,0.43849,11.6,9.8,1.8,6.1,6.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.5,7.8,7.0,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,45.580506112500004,109.92338315500001
2020-01-17 13:00:00,28.83787,51.55716,51.4894,130.54261,2.47721,0.395501,5.1,5.4,-0.3,6.0,5.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,6.4,6.3,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,39.96707512078804,65.93876409391305
2020-01-17 14:00:00,26.74238,46.64459,54.80356,126.32427,2.54416,0.427027,10.4,8.5,1.9,4.8,3.7,1.1,,,0.45652,5.865236,6.42208,1.976979,4.549577,0.486529,0.250402,,1.703574,0.871831,0.132686,0.193635,0.459041,,0.280685,,,,,,,,,,,288.1,4.6,6.2,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,40.62673802744565,63.80798966369565
2020-01-17 15:00:00,13.47098,124.25325,77.64702,268.16601,5.89174,0.682097,11.4,12.2,-0.8,4.6,5.2,-0.6,6.301453,1.540719,0.489429,5.243269,1.122042,2.332776,3.750449,0.287659,0.164353,0.054743,1.732947,0.816875,0.063701,0.073863,0.382275,,0.275236,,0.153683,0.225913,1.090698,1.629867,0.401359,1.538819,0.674912,0.633432,0.228115,271.7,3.3,5.5,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,45.740981249728264,135.45432711847826
2020-01-17 16:00:00,6.33635,147.07932,104.79274,330.31122,6.89601,0.702158,13.4,14.2,-0.8,10.2,10.5,-0.3,7.07397,2.423297,0.874274,4.775482,1.595098,2.696318,4.640365,0.408037,0.328914,0.087891,3.960089,1.476008,0.163134,0.126733,1.005713,,0.571277,1.283253,0.853775,0.372776,1.520591,4.512748,0.788301,2.953864,1.302445,1.227702,0.319488,257.4,3.1,4.6,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,55.99891363709239,166.84465755521737
2020-01-17 17:00:00,8.78108,131.34918,82.81151,284.21077,6.02564,0.831126,12.5,11.6,0.9,6.8,8.0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.9,3.3,4.4,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,46.07940533858695,143.55875371108692
2020-01-17 18:00:00,7.43398,119.19181,89.77677,272.535,6.09259,0.931435,13.5,12.9,0.6,9.8,10.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.5,3.1,4.0,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,48.945538138315214,137.66108403956522
2020-01-17 19:00:00,7.18452,108.07651,70.73812,236.45312,5.08832,0.713622,19.0,17.8,1.2,10.1,11.5,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.5,3.4,3.7,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,39.20819623858695,119.43569652108694
2020-01-17 20:00:00,9.08044,88.5751,76.83636,212.64962,4.151,0.779539,18.2,16.2,2.0,10.5,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.8,3.0,3.1,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,43.20621406576087,107.41212852826087
2020-01-17 21:00:00,8.28216,92.79296,76.69658,218.97713,4.2849,0.710756,15.2,14.9,0.3,8.6,9.8,-1.2,10.709068,2.37073,0.906879,6.347303,1.282588,3.379917,5.560533,0.375939,0.255591,0.080117,3.090868,1.352251,0.115121,0.105461,0.718683,0.089125,0.418012,0.552273,0.430054,0.253053,1.281959,2.899496,0.51782,1.870244,0.55944,0.929044,0.178973,262.6,2.7,2.5,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,42.74919255978261,110.6082570047826
2020-01-17 22:00:00,7.63355,78.84921,74.12255,195.02298,3.81624,0.673499,11.7,12.6,-0.9,11.5,10.1,1.4,11.646141,2.119278,1.066164,6.561578,1.356563,2.779273,4.548357,0.299222,0.171395,0.068999,2.366796,1.076364,,0.076825,0.521597,,0.355786,0.472207,0.323449,0.177591,1.012808,2.352602,0.394912,1.686568,0.427841,0.731347,0.205535,262.3,2.9,2.2,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,41.13505984578805,98.50865769391305
2020-01-17 23:00:00,6.93506,88.62472,76.60962,212.49896,4.01709,0.742281,11.2,10.9,0.3,9.4,10.2,-0.8,11.684721,2.823602,1.083007,7.277269,1.495316,3.322796,5.48044,0.362598,0.237221,0.070755,3.198417,1.348324,0.15573,0.101777,0.678306,0.053648,0.418476,0.551166,0.48373,0.247448,1.540133,3.278208,0.603676,2.550698,0.865261,0.940394,0.351718,283.2,3.6,3.0,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,42.0531877138587,107.33603087260869
2020-01-18 00:00:00,13.1051,49.05616,60.24549,135.46388,3.12223,0.237655,9.6,9.3,0.3,4.5,5.2,-0.7,10.374818,1.639191,0.852521,5.689293,0.914644,2.389018,3.772608,0.251261,0.133768,0.12106,2.353699,0.928602,0.147309,0.075857,0.544095,0.068438,0.323199,0.440275,0.277653,0.214035,0.998721,2.25046,0.432104,2.02253,0.666395,0.658009,0.191713,277.8,2.7,2.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,36.774208341576085,68.42451679282608
2020-01-18 01:00:00,15.03427,37.00728,55.58975,112.33345,2.14096,0.21849,8.3,9.1,-0.8,4.7,5.4,-0.7,11.9439,1.646908,0.711275,6.579293,0.829092,2.366808,3.739535,0.195954,0.112797,0.059814,1.656546,0.801539,0.059418,,0.32048,0.072851,0.221304,0.271742,0.179681,0.141946,0.79139,1.118597,0.321551,1.157377,0.367464,0.239187,0.150728,277.5,2.8,2.1,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.356392436005436,56.74100447413044
2020-01-18 02:00:00,17.01334,30.0891,50.33301,96.46899,1.80643,0.160993,8.0,8.0,0.0,4.1,4.7,-0.6,13.082295,1.339828,0.684576,6.8681,0.852444,2.433064,4.174321,0.216944,0.096187,0.075539,1.644311,0.823533,0.054239,0.045665,0.298955,0.07619,0.231238,0.253649,0.186789,0.110144,0.703079,1.192368,0.337455,0.877236,0.363411,0.306134,0.132505,279.1,3.1,1.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,33.65916092309783,48.72764897934782
2020-01-18 03:00:00,14.36904,36.59351,49.93874,106.048,2.14096,0.155243,11.1,9.5,1.6,4.7,5.0,-0.3,13.626032,1.509154,0.604951,7.172124,0.772191,2.127635,3.330834,0.174413,0.111316,0.080724,1.289492,0.686268,0.038048,0.055737,0.254325,0.063389,0.179574,0.340825,0.158971,0.114372,0.626765,0.849367,0.210005,0.423641,0.309467,0.321756,0.078813,279.8,2.6,1.4,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.18000524891304,53.56616531891304
2020-01-18 04:00:00,10.52732,33.71369,52.24249,103.93609,1.94024,0.155243,10.9,9.5,1.4,7.2,6.0,1.2,16.193229,1.370155,0.765246,8.26777,0.788575,2.526598,3.982404,0.173843,0.092911,0.053872,2.043845,0.919178,0.057466,0.04192,0.479715,0.066682,0.279906,0.425744,0.190974,0.1358,0.666263,1.449476,0.180871,0.948339,0.397891,0.468231,0.195053,278.1,2.1,0.5,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.48401681902174,52.49938888652174
2020-01-18 05:00:00,6.78538,49.50302,55.71361,131.61719,2.60929,0.160993,11.2,11.9,-0.7,7.1,7.1,0.0,16.931318,1.361176,0.669816,8.274438,0.659414,2.473066,3.844134,0.180169,0.105239,0.062128,1.308797,0.758984,0.060513,,0.25981,0.061817,0.214261,0.311337,,0.146892,0.599456,0.837637,0.178997,0.553322,0.306181,0.368138,0.120981,277.7,2.2,0.1,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.425976883423914,66.48151786717392
2020-01-18 06:00:00,3.59226,70.40651,61.67641,169.63155,3.74667,0.241489,12.0,12.0,0.0,6.6,6.4,0.2,17.636218,1.702918,0.959514,9.063435,0.804057,2.668054,4.129496,0.205148,0.114629,0.066757,1.713635,0.902145,0.077181,0.056203,0.385734,,0.270244,0.373483,,0.173874,0.759598,1.300499,0.240283,0.748025,0.333607,0.384183,0.137329,269.9,2.2,-0.2,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.89216936385869,85.68313300260868
2020-01-18 07:00:00,2.89377,93.24642,73.4194,216.39525,4.81715,0.273112,16.2,15.6,0.6,7.9,8.9,-1.0,16.074277,2.037834,0.804254,8.562465,0.998491,3.050639,4.757393,0.233603,0.129305,0.052084,1.908204,0.975312,0.056025,0.071933,0.365713,0.063082,0.255938,0.393737,0.331397,0.134065,0.828892,1.263211,0.221713,0.640926,0.322497,0.391138,0.156234,265.5,2.2,-0.4,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,38.48554291019022,109.30412965956522
2020-01-18 08:00:00,3.09334,94.98424,67.5115,213.15196,5.15167,0.342108,14.0,13.9,0.1,8.1,7.8,0.3,17.072475,2.457478,1.189221,9.268489,1.519947,3.154835,5.126077,0.241327,0.195044,0.054092,2.088983,1.033865,0.082446,0.064265,0.426259,,0.319973,0.329061,0.319143,0.195694,0.978501,1.777874,0.326715,1.091239,0.426,0.436807,0.175648,278.3,2.5,0.2,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.59801560027174,107.66593958652174
2020-01-18 09:00:00,4.24086,101.98517,63.79144,220.16652,4.48262,0.344984,20.7,18.8,1.9,11.7,10.2,1.5,15.466776,2.672939,1.158734,10.151249,1.117528,4.146261,6.69707,0.243298,0.171715,0.061102,2.806379,1.078974,0.08395,0.071529,0.470027,0.050647,0.346821,0.439918,0.349183,0.184419,0.965464,1.762453,0.380643,1.325986,0.483669,0.446305,0.149446,304.9,2.6,3.0,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,34.27445234592391,111.2091252171739
2020-01-18 10:00:00,3.24301,167.82369,74.9979,332.32397,8.2962,0.471478,25.6,24.6,1.0,18.6,16.9,1.7,15.682701,3.560642,1.759069,10.964024,1.539061,5.304613,8.795076,0.322146,0.22171,0.067772,3.300522,1.401407,0.08992,0.118619,0.727542,,0.415056,0.569772,0.424698,0.259319,1.41308,3.092628,0.655518,2.616598,0.938714,0.477227,0.213433,322.0,2.3,5.0,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,39.451910973777174,167.86153935065218
2020-01-18 11:00:00,6.6856,116.88076,69.91518,249.12984,6.08834,0.367983,27.0,24.9,2.1,15.7,13.3,2.4,14.887329,3.375828,1.503011,12.369441,1.45617,4.806089,8.451461,0.292479,0.200891,0.053502,3.247037,1.303193,0.096628,0.093916,0.768662,,0.41816,0.578087,0.388076,0.255701,1.217202,2.989303,0.607603,2.199098,0.91725,0.602039,0.258912,330.9,2.5,6.3,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,38.55101362608696,125.83891399608694
2020-01-18 12:00:00,19.80732,59.43342,50.59421,141.72418,3.47905,0.235739,20.4,18.4,2.0,9.0,8.7,0.3,10.530843,2.214243,1.139868,8.687597,1.125422,4.63302,8.326653,0.274851,0.1612,0.057425,3.475569,1.34721,0.103068,0.066541,0.836887,0.080475,0.428725,0.561483,0.523308,0.213842,1.06971,2.906296,0.576634,2.157406,0.779178,0.613993,0.249697,334.2,3.0,6.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.14355625815217,71.58675921065216
2020-01-18 13:00:00,45.15271,12.56195,26.06923,45.33062,1.20429,0.094871,13.8,10.3,3.5,5.6,4.2,1.4,4.885149,1.031302,0.622626,4.404319,0.630497,1.689086,3.114778,0.180271,0.066747,0.091332,1.016835,0.525787,0.049812,,0.211068,0.065835,0.174047,0.175879,0.184241,0.069445,0.497328,0.918785,0.194453,0.710137,0.16616,0.216925,0.052937,336.1,2.9,6.7,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.02452844633152,22.89702503695652
2020-01-18 14:00:00,46.79917,9.63248,23.62189,38.39149,1.07048,0.100621,10.0,10.7,-0.7,4.9,4.9,0.0,3.971121,0.789954,0.50198,3.615295,0.486947,1.068859,1.896223,0.153635,0.064979,0.048215,0.689056,0.40335,,,0.148742,,0.122723,0.151532,0.081553,0.108091,0.389689,0.521378,0.11271,0.247791,0.159422,0.199895,0.047113,324.5,2.3,6.1,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,34.58534527486413,19.391977806739128
2020-01-18 15:00:00,42.00949,14.79629,26.56541,49.25274,1.07048,0.086246,12.7,12.3,0.4,6.0,4.9,1.1,4.200813,0.884999,0.563149,3.630885,0.535139,1.294831,2.377469,0.163458,0.092955,0.054345,0.895574,0.46892,0.060338,,0.178721,,0.149443,0.11575,0.126358,0.085421,0.434313,0.642257,0.111416,0.380222,0.372839,0.256644,0.058404,305.3,1.8,4.1,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,33.75363834769021,24.87814619956522
2020-01-18 16:00:00,24.04819,18.9174,53.1319,82.13818,1.07048,0.163867,13.7,14.1,-0.4,7.7,8.0,-0.3,5.748251,1.142256,0.684118,4.670305,0.635102,1.858434,3.256183,0.163172,0.077802,0.059095,1.253881,0.642254,0.053743,,0.269832,0.072721,0.189961,0.240255,0.227999,0.098637,0.554824,1.208579,0.2181,0.78148,0.390764,0.215575,0.071382,293.9,1.8,2.6,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,38.47821167839674,41.48891100652174
2020-01-18 17:00:00,10.72689,37.93411,64.9293,123.09413,2.40857,0.244363,16.3,17.1,-0.8,9.3,9.2,0.1,8.308037,1.619593,1.123131,5.75187,0.877092,3.244581,5.546976,0.234711,0.116606,0.082785,1.972552,0.879536,0.047428,0.067446,0.411358,0.076908,0.258512,0.408891,0.265083,0.169595,0.746898,1.407354,0.241351,0.747728,0.546074,0.609496,0.15155,283.4,1.9,1.5,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,37.98883922323369,62.176322227608686
2020-01-18 18:00:00,5.23871,33.86265,68.00426,119.92626,2.47548,0.304735,17.5,18.7,-1.2,11.6,11.5,0.1,9.84452,2.243108,1.083548,6.992788,1.145949,4.164443,7.038903,0.304898,0.153938,0.082874,2.408462,1.063097,0.091391,0.099305,0.648054,0.052077,0.416232,0.330369,0.29394,0.155236,1.005781,1.90588,0.359417,0.926591,0.549616,0.532023,0.119161,285.7,2.1,1.1,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,36.8854061267663,60.576165492391304
2020-01-18 19:00:00,5.63785,21.35035,63.43054,96.16729,1.60572,0.267362,19.2,18.6,0.6,9.7,10.5,-0.8,8.161116,1.898126,1.11425,6.252891,0.999207,3.049878,5.282412,0.2487,0.150571,0.174108,1.998362,0.944368,0.064026,0.067522,0.460686,0.062287,0.304473,0.356832,0.291667,0.114153,0.885861,1.684563,0.361457,1.538269,0.601389,0.379922,0.100106,315.9,2.2,1.1,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,34.76838908953804,48.575163398913034
2020-01-18 20:00:00,4.59011,24.82599,62.92852,100.99451,1.60572,0.293236,20.1,21.0,-0.9,13.4,14.6,-1.2,9.968627,2.181675,1.096866,7.426826,1.138901,3.762094,6.471504,0.283371,0.217938,0.098801,2.101617,0.995063,0.065353,0.083133,0.463418,0.052537,0.325187,0.323295,0.289849,0.138234,1.061285,1.739927,0.248275,1.388413,0.487074,0.596389,0.206708,328.1,2.6,1.2,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,34.007642778396736,51.013471911521734
2020-01-18 21:00:00,13.82022,8.34153,49.88827,62.67844,0.73595,0.192616,19.0,18.4,0.6,12.2,11.8,0.4,8.052777,1.833721,0.904008,5.655486,0.974254,2.727414,4.872863,0.247468,0.096967,0.094296,1.614202,0.81851,0.044203,0.047097,0.337007,0.056131,0.234358,0.225642,0.216021,0.117408,0.851998,1.237139,0.146394,0.746701,0.327002,0.292766,0.177248,332.4,2.7,1.3,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.88884923179348,31.659513973043477
2020-01-18 22:00:00,10.92646,18.42089,52.00758,80.25254,1.405,0.235739,18.8,19.4,-0.6,10.9,12.2,-1.3,8.891304,1.7452,0.921844,5.804955,0.919994,2.468208,4.43043,0.206697,0.089398,0.073683,1.477475,0.769401,,0.044087,0.318388,0.05165,0.235204,0.158652,0.189948,0.113711,0.922681,1.087388,0.362781,0.95551,0.233687,0.254955,0.066825,337.5,2.5,1.1,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.558570441576087,40.53646020282609
2020-01-18 23:00:00,3.49248,55.75917,68.97485,154.47106,3.21143,0.40823,20.8,22.0,-1.2,13.2,14.1,-0.9,14.840166,2.669878,1.236138,8.898255,1.246853,4.01618,6.887572,0.309363,0.139674,0.067835,2.346599,1.110415,0.075708,0.077079,0.506745,,0.346091,0.240505,0.241996,0.172189,1.185659,1.682983,0.364409,1.206076,0.329888,0.456188,0.204028,344.0,2.5,0.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,36.53037511630435,78.02527368130434
2020-01-19 00:00:00,3.85835,45.97246,62.73265,133.22277,2.85261,0.430643,19.5,19.7,-0.2,12.6,14.1,-1.5,17.005272,2.786577,1.190794,9.904726,1.30748,4.652799,7.694518,0.310605,0.162394,0.084315,3.138277,1.320696,0.083851,0.062911,0.707831,,0.456481,0.445882,0.357463,0.202733,1.283065,2.280548,0.451258,1.540463,0.405035,0.473904,0.187549,352.6,2.4,1.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,33.55448956317935,67.29247728630435
2020-01-19 01:00:00,7.58366,30.60415,55.48364,102.40934,1.33716,0.276842,19.6,18.1,1.5,13.6,13.0,0.6,13.886131,1.955055,1.354503,7.832574,1.059865,2.954819,5.093477,0.225587,0.100101,0.061959,1.79343,0.879212,0.043202,0.040981,0.433384,0.051642,0.279826,0.279727,0.285845,0.155327,0.884457,1.486171,0.336623,1.05895,0.280657,0.339261,0.149426,351.1,2.3,0.8,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.696234449184782,51.72818320543478
2020-01-19 02:00:00,13.82022,15.40144,45.11083,68.72603,0.60172,0.224934,13.7,12.9,0.8,8.2,8.1,0.1,11.843259,1.510361,1.367775,6.84635,0.794067,2.618561,4.440133,0.188139,0.120737,0.056407,1.515646,0.796154,0.048854,0.044294,0.365945,,0.239345,0.313264,0.106897,0.12059,0.733515,1.373827,0.267689,0.904887,0.389354,0.311301,0.095319,355.2,2.6,0.4,,,,,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,29.475722744836958,34.71428778108695
