date,O3,NO,NO2,NOXasNO2,SO2,PM2.5,NV2.5,V2.5,wd,ws,temp,AT2.5,AP2.5,site,code,latitude,longitude,location_type,Ox,NOx
2015-04-15 14:00:00,35.91611,7.70488,36.71235,48.52634,0.67454,7.3,4.8,2.5,300.6,2.8,9.5,12.2,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.6381695942029,23.63029532753623
2015-04-15 15:00:00,41.47613,7.03197,34.8687,45.6509,0.54016,5.7,2.7,3.0,306.6,2.8,9.0,13.8,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.33506820289855,22.230078469565218
2015-04-15 16:00:00,41.02561,9.01704,37.627,51.45294,1.01314,10.6,7.3,3.3,288.9,2.2,9.1,13.5,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.46799771014493,25.05543624347826
2015-04-15 17:00:00,46.23488,5.82084,33.79818,42.72334,1.35041,4.1,1.7,2.4,286.9,1.7,8.4,12.1,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.03452150724638,20.804471373913046
2015-04-15 18:00:00,47.48718,3.19652,31.91723,36.81849,0.94462,6.1,4.9,1.2,307.5,1.6,7.9,10.9,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.70298730434782,17.92903823768116
2015-04-15 19:00:00,48.48902,0.90897,28.33895,29.73268,0.67454,6.8,6.0,0.8,319.4,1.6,7.3,10.0,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.42804585507246,14.478534121739129
2015-04-15 20:00:00,47.93821,0.77426,26.64495,27.83213,0.47298,5.7,4.5,1.2,327.9,1.2,5.6,9.4,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.346096840579705,13.553046307246376
2015-04-15 21:00:00,42.77883,5.58541,32.15725,40.72143,0.40579,3.6,3.1,0.5,346.6,0.0,3.8,9.1,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.62263660869565,19.829622075362316
2015-04-15 22:00:00,52.34571,1.00969,19.91678,21.46494,0.3386,2.9,0.6,2.3,112.9,0.9,3.4,8.7,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.126603913043475,10.452507779710144
2015-04-15 23:00:00,52.99781,0.33677,18.2266,18.74298,0.47298,3.6,2.5,1.1,108.6,1.5,2.5,8.6,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.60787307246377,9.127016672463768
2015-04-16 00:00:00,50.29231,0.08981,18.63986,18.77756,0.27141,1.7,2.0,-0.3,87.0,1.1,1.4,8.3,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.546546057971014,9.14385952463768
2015-04-16 01:00:00,33.52843,1.1683,32.5431,34.33448,0.54016,4.1,3.6,0.5,68.0,1.1,0.7,8.6,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.493675449275365,16.719405449275364
2015-04-16 02:00:00,16.12975,4.3484,49.61408,56.28153,0.67454,6.9,5.4,1.5,74.9,0.2,-0.4,7.6,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.687116492753624,27.40670515942029
2015-04-16 03:00:00,5.25967,8.15734,53.79623,66.30398,0.54016,7.5,5.3,2.2,17.1,0.3,-0.7,7.2,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.650937710144927,32.28723891014493
2015-04-16 04:00:00,7.86456,13.01152,50.05347,70.00419,0.81024,5.4,3.8,1.6,53.6,1.0,-0.4,6.9,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.043991652173908,34.08913191884058
2015-04-16 05:00:00,5.96116,19.5508,57.39986,87.37734,0.81024,3.8,3.4,0.4,84.9,0.2,-0.2,7.0,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.73311084057971,42.54916684057971
2015-04-16 06:00:00,4.90892,49.31512,70.56121,146.17668,2.0928,6.1,4.3,1.8,37.9,0.9,1.3,8.2,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,36.65107072463768,71.18219765797102
2015-04-16 07:00:00,7.01289,58.88846,79.11534,169.40973,2.83652,7.0,5.3,1.7,82.0,2.0,4.7,9.5,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.79841278260869,82.49578091594202
2015-04-16 08:00:00,10.7199,47.73105,80.75149,153.93808,2.768,7.9,6.6,1.3,88.6,1.9,7.5,11.9,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,44.32508469565217,74.96164869565217
2015-04-16 09:00:00,29.00351,22.14644,55.93871,89.89611,2.0928,1.7,2.9,-1.2,120.6,1.0,9.7,14.0,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.77469098550725,43.77572818550725
2015-04-16 10:00:00,48.18867,11.86525,31.92058,50.11372,1.75553,2.7,2.8,-0.1,143.9,1.0,11.3,15.8,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.03198060869565,24.403321275362316
2015-04-16 11:00:00,42.77833,12.74179,40.44459,59.98174,2.49925,10.4,8.5,1.9,150.0,1.0,12.3,18.2,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.65797753623188,29.208626736231878
2015-04-16 12:00:00,49.09023,10.28118,31.98513,47.74939,2.43073,8.2,6.2,2.0,126.8,1.0,13.0,18.3,1002.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.48414165217391,23.251982052173915
2015-04-16 13:00:00,47.03665,11.73055,36.49576,54.48234,2.63296,6.8,5.8,1.0,128.1,1.9,13.4,19.0,1002.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.722285014492755,26.530659014492752
2015-04-16 14:00:00,47.63736,11.09006,37.27223,54.27675,2.70081,8.6,7.5,1.1,123.8,2.9,12.6,20.6,1001.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.38072347826086,26.4305336115942
2015-04-16 15:00:00,46.78619,10.44957,40.51583,56.53828,2.22784,9.2,8.7,0.5,89.5,2.6,11.6,18.5,1001.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.56300298550725,27.531793252173912
2015-04-16 16:00:00,42.57826,14.76398,44.54021,67.178,2.16065,7.5,7.0,0.5,84.8,2.8,11.0,17.1,1000.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.5590004057971,32.712917472463765
2015-04-16 17:00:00,26.59869,21.97805,61.28511,94.98431,3.17312,10.2,10.2,0.0,81.1,2.7,9.9,16.3,1001.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,42.255906,46.253461333333334
2015-04-16 18:00:00,20.93839,20.83178,65.25307,97.19468,2.2285,16.2,16.6,-0.4,74.2,2.8,8.6,14.5,1001.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.546656666666664,47.32980373333333
2015-04-16 19:00:00,15.72861,15.03402,55.1761,78.22794,1.5533,31.5,31.2,0.3,78.3,2.6,7.3,13.2,1002.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.20837973913043,38.09376333913043
2015-04-16 20:00:00,8.91629,16.95517,56.54832,82.54589,2.02495,37.6,34.9,2.7,92.3,2.8,7.2,12.5,1002.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,31.697508550724635,40.19643348405796
2015-04-16 21:00:00,22.99196,8.83151,44.48714,58.0286,1.5533,17.3,13.4,3.9,88.8,2.4,6.5,12.0,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.39288428985507,28.257497089855068
2015-04-16 22:00:00,24.14398,10.11249,44.73338,60.23897,1.62049,12.3,8.3,4.0,81.6,2.5,5.3,11.8,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.05040179710144,29.333870330434777
2015-04-16 23:00:00,33.66197,4.14634,36.25192,42.60954,1.48611,6.3,3.1,3.2,86.1,2.1,4.6,11.7,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.36202820289855,20.749042736231882
2015-04-17 00:00:00,49.13879,0.67562,22.37625,23.41219,1.97971,5.6,2.8,2.8,89.8,2.0,4.7,11.8,1003.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,33.827696202898544,11.400723802898549
2015-04-17 01:00:00,52.68315,0.40537,22.65293,23.27449,2.16065,8.4,5.8,2.6,68.7,2.1,3.6,11.3,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.616462,11.333668266666667
2015-04-17 02:00:00,50.94423,1.51984,22.12954,24.45992,1.5533,7.4,2.8,4.6,69.3,2.4,3.3,10.5,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.550097826086954,11.910937692753622
2015-04-17 03:00:00,55.85865,0.84442,19.30286,20.59763,1.75553,1.3,0.7,0.6,70.4,2.3,3.8,10.5,1004.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.46702356521739,10.030153831884057
2015-04-17 04:00:00,53.30066,1.08079,22.6483,24.30548,1.28388,1.7,1.9,-0.2,73.2,2.1,4.0,10.3,1005.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.902378724637686,11.835727257971014
2015-04-17 05:00:00,34.89881,8.61167,43.33629,56.54067,1.21537,2.0,3.1,-1.1,59.8,2.0,4.4,10.4,1005.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.38900037681159,27.53293597681159
2015-04-17 06:00:00,17.04827,27.62427,70.00324,112.35985,2.02561,4.2,4.7,-0.5,67.3,2.0,4.8,11.3,1006.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,42.0443935942029,54.71465586086956
2015-04-17 07:00:00,22.91463,28.02933,66.29299,109.27069,1.8899,4.5,5.7,-1.2,101.2,2.4,6.5,11.9,1007.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,42.97529782608696,53.21037022608696
2015-04-17 08:00:00,30.78667,26.37478,57.75798,98.19875,1.95709,3.9,4.2,-0.3,121.5,4.4,9.7,13.2,1007.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,42.49273771014492,47.81879411014492
2015-04-17 09:00:00,31.94018,24.21384,58.80651,95.93387,2.0928,4.6,5.7,-1.1,113.3,4.8,11.3,14.7,1008.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,43.54163089855072,46.71588076521739
2015-04-17 10:00:00,44.62635,15.7032,45.33629,69.41419,1.62182,4.7,5.1,-0.4,107.1,5.0,12.0,15.1,1008.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,42.90243208695652,33.80185808695652
2015-04-17 11:00:00,34.89881,24.85495,58.59565,96.70604,5.1994,11.5,11.6,-0.1,102.4,5.2,12.6,15.5,1009.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,44.81964524637681,47.09189657971014
2015-04-17 12:00:00,44.07454,16.95299,46.97291,72.96713,5.26659,15.4,15.8,-0.4,99.1,4.9,13.3,16.1,1009.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,43.441883536231884,35.53199740289855
2015-04-17 13:00:00,50.19186,15.66952,44.97531,69.00157,3.10594,10.3,8.6,1.7,97.7,4.6,13.7,16.3,1009.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,45.32388852173912,33.600928788405795
2015-04-17 14:00:00,49.23991,16.74999,45.27557,70.95853,1.48545,11.6,11.0,0.6,89.1,4.6,13.5,17.3,1009.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,45.02585875362318,34.55389328695652
2015-04-17 15:00:00,52.54828,16.71632,49.70444,75.33577,1.35174,8.5,8.5,0.0,90.2,4.6,13.3,15.3,1010.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,48.726431884057966,36.68542015072463
2015-04-17 16:00:00,48.73799,17.25671,47.84597,74.30588,1.14818,5.5,6.9,-1.4,87.4,4.5,12.5,14.9,1010.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,46.043302463768114,36.183917263768116
2015-04-17 17:00:00,42.4201,15.83822,48.11563,72.40056,1.95842,7.9,9.9,-2.0,81.9,3.7,11.0,12.5,1011.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,43.22626649275362,35.25609075942029
2015-04-17 18:00:00,39.16062,11.31332,49.44099,66.78785,2.9709,8.7,9.3,-0.6,76.8,2.4,8.8,11.4,1012.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,42.35056852173913,32.52289145507246
2015-04-17 19:00:00,39.01095,8.13863,45.81203,58.29109,1.75553,12.1,12.8,-0.7,80.7,2.4,7.1,10.1,1013.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.513576782608695,28.38531051594203
2015-04-17 20:00:00,33.44444,10.06322,50.53351,65.96356,1.35107,7.0,7.2,-0.2,82.4,2.6,6.2,9.4,1013.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.215027594202894,32.12149319420289
2015-04-17 21:00:00,44.62635,3.68109,38.89834,44.5426,0.60735,6.8,5.7,1.1,82.8,2.7,5.4,8.9,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.767430347826085,21.690347547826086
2015-04-17 22:00:00,41.66822,6.41611,41.75944,51.59734,0.80958,7.6,5.8,1.8,81.7,2.4,4.4,7.8,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.780200985507236,25.125727118840576
2015-04-17 23:00:00,47.63536,3.34339,36.63489,41.76135,1.14751,1.7,1.7,0.0,79.5,2.4,3.7,7.2,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.069433275362314,20.335996475362315
2015-04-18 00:00:00,45.72947,2.4813,33.099,36.9036,0.89938,7.7,7.2,0.5,60.8,2.2,1.8,6.7,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.45819324637681,17.970477913043474
2015-04-18 01:00:00,53.55195,3.33778,33.22969,38.34754,1.08033,3.8,2.1,1.7,44.7,1.8,0.8,6.2,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.17232426086956,18.67362332753623
2015-04-18 02:00:00,53.45183,3.04497,30.37911,35.048,0.94462,6.8,5.0,1.8,43.5,1.7,0.4,5.8,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.737493072463764,17.066883339130435
2015-04-18 03:00:00,60.67178,0.67697,19.01216,20.05017,0.27141,5.7,4.5,1.2,38.0,1.7,0.0,5.9,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.57159263768116,9.76356623768116
2015-04-18 04:00:00,61.02352,1.96232,19.3086,22.31744,0.40579,2.6,1.2,1.4,42.8,1.5,-0.4,5.7,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.880091362318836,10.867647628985505
2015-04-18 05:00:00,56.7607,4.22928,25.21344,31.69825,0.60735,3.1,3.3,-0.2,56.6,1.5,0.0,6.3,1017.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.76617571014492,15.435711443478258
2015-04-18 06:00:00,46.1805,7.24027,35.59593,46.69751,0.94529,2.8,4.7,-1.9,76.4,2.0,4.1,7.6,1017.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.884570260869566,22.73973852753623
2015-04-18 07:00:00,45.72897,13.73652,38.108,59.17036,2.70015,3.5,4.3,-0.8,88.6,3.6,6.4,11.8,1017.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.89712513043478,28.81354073043478
2015-04-18 08:00:00,50.64288,12.95789,33.94114,53.80962,1.89057,5.1,5.0,0.1,87.0,3.7,8.1,12.7,1017.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.16120347826086,26.2030840115942
2015-04-18 09:00:00,47.88533,14.95388,33.40659,56.33556,1.41826,4.9,6.4,-1.5,90.2,3.7,9.7,13.8,1017.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.61404420289855,27.433120602898548
2015-04-18 10:00:00,47.38391,16.74719,36.42978,62.10844,1.62049,6.6,6.7,-0.1,96.9,3.7,11.1,14.7,1017.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.85221028985507,30.24428748985507
2015-04-18 11:00:00,43.42344,19.42015,39.28897,69.06611,1.82338,13.5,11.1,2.4,94.0,3.4,12.5,18.8,,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.39629217391304,33.63239884057971
2015-04-18 12:00:00,48.58781,14.98787,34.84862,57.8297,4.72576,8.3,6.6,1.7,82.8,3.4,13.3,18.0,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.644074115942026,28.160705715942026
2015-04-18 13:00:00,44.22471,21.61914,41.48404,74.63292,6.01031,12.1,12.0,0.1,78.7,3.9,13.5,18.3,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.83912182608695,36.34321502608695
2015-04-18 14:00:00,44.42528,19.08182,42.53926,71.79764,9.11491,14.4,12.0,2.4,76.5,4.2,13.8,18.5,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.44656742028985,34.96252902028985
2015-04-18 15:00:00,41.46715,22.26181,47.71401,81.84831,6.00898,12.5,11.9,0.6,80.2,4.3,13.7,16.3,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,42.58598501449275,39.85679981449275
2015-04-18 16:00:00,38.55942,23.54778,53.26743,89.37352,5.33377,11.9,10.7,1.2,83.2,4.0,13.0,14.8,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,43.933318434782606,43.5212648347826
2015-04-18 17:00:00,41.36737,14.58187,49.64515,72.00371,4.59138,12.1,8.6,3.5,86.1,3.4,11.4,12.9,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,43.47980223188405,35.062825831884055
2015-04-18 18:00:00,47.68476,7.95091,44.14385,56.33508,2.63296,12.2,10.2,2.0,83.2,2.2,8.9,11.6,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,43.74902365217391,27.43281511884058
2015-04-18 19:00:00,41.8189,7.10493,45.75035,56.64443,1.62049,12.4,12.5,-0.1,75.0,2.0,6.8,10.2,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.793917971014494,27.583445704347827
2015-04-18 20:00:00,48.23657,5.1763,36.85292,44.78979,1.08033,8.9,7.6,1.3,57.2,1.4,5.3,8.6,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.456169072463766,21.810740405797098
2015-04-18 21:00:00,47.18384,8.1879,38.72908,51.28369,0.74239,19.5,16.7,2.8,12.0,1.1,4.0,8.0,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.87850342028985,24.97301008695652
2015-04-18 22:00:00,51.39576,6.1573,36.53401,45.97507,0.67587,18.0,14.4,3.6,349.4,1.6,3.0,7.0,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.77516243478261,22.387925101449273
2015-04-18 23:00:00,58.46553,1.82698,27.76281,30.56414,0.3386,4.6,3.8,0.8,329.8,1.7,2.2,6.5,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.80319539130434,14.883426457971012
2015-04-19 00:00:00,59.49381,2.12374,26.80305,30.0594,0.27141,5.7,3.7,2.0,35.2,1.7,-0.1,6.0,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.815698,14.637645866666665
2015-04-19 01:00:00,58.89244,2.66631,32.09303,36.18131,0.45058,2.8,0.8,2.0,338.3,0.8,-0.8,5.9,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,43.11104892753623,17.618755060869564
2015-04-19 02:00:00,52.70145,1.32214,34.03389,36.06114,0.27141,6.0,4.1,1.9,326.8,1.7,-1.3,5.7,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.16703469565217,17.560222562318838
2015-04-19 03:00:00,56.16449,0.61024,29.50223,30.43792,1.01314,5.5,4.0,1.5,334.1,1.8,-1.6,5.7,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.57639863768116,14.821949171014493
2015-04-19 04:00:00,51.24559,11.01584,32.84193,49.73265,1.28255,6.8,6.6,0.2,347.5,1.5,-1.7,5.3,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.90720066666666,24.217752533333332
2015-04-19 05:00:00,44.47018,3.21991,35.92201,40.85913,0.47298,5.2,5.3,-0.1,316.3,0.3,-2.1,5.8,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.245207710144925,19.89665651014493
2015-04-19 06:00:00,48.0839,3.72818,31.06665,36.78311,0.40579,3.5,2.8,0.7,277.5,1.6,-0.6,7.3,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.56726115942029,17.911815559420287
2015-04-19 07:00:00,57.87131,4.10112,26.47139,32.75969,0.67454,5.1,5.1,0.0,297.7,1.5,1.9,9.2,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.897027333333334,15.952585599999997
2015-04-19 08:00:00,53.95674,4.60971,30.33464,37.40276,0.67454,3.6,2.6,1.0,36.0,1.1,6.6,10.1,1013.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.951462782608694,18.213567582608693
2015-04-19 09:00:00,60.07955,3.76217,24.05017,29.81874,1.41759,1.6,0.2,1.4,59.9,2.7,8.1,12.4,1013.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.74851046376811,14.520474063768114
2015-04-19 10:00:00,59.72831,3.96579,26.62726,32.70805,1.5533,3.3,1.7,1.6,43.3,2.7,8.7,11.7,1012.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.839529246376806,15.927441113043479
2015-04-19 11:00:00,57.52007,4.8467,28.26818,35.69968,1.01247,5.4,4.9,0.5,42.3,2.6,8.8,12.0,1012.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.60807394202898,17.384243942028984
2015-04-19 12:00:00,59.32717,5.62657,25.00928,33.63657,1.35107,7.3,4.9,2.4,44.2,3.2,9.8,14.0,1011.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.864444666666664,16.379604266666664
2015-04-19 13:00:00,62.2379,6.9827,24.11663,34.82328,1.21537,4.8,2.6,2.2,41.0,3.6,10.8,17.9,1011.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.788103594202894,16.957499594202897
2015-04-19 14:00:00,63.54259,6.44012,25.0002,34.87492,0.60802,8.6,5.1,3.5,50.5,3.3,10.8,16.0,1010.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.827219101449266,16.98263336811594
2015-04-19 15:00:00,62.74032,5.83019,27.12212,36.06162,1.01247,9.6,7.2,2.4,68.1,4.3,12.1,14.7,1010.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,42.4861092173913,17.560501750724637
2015-04-19 16:00:00,62.43847,4.57572,24.55698,31.57298,0.94462,8.3,8.1,0.2,68.3,4.3,11.1,13.5,1010.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.09613423188406,15.374719165217389
2015-04-19 17:00:00,59.32667,5.42326,25.21823,33.53378,0.81024,7.0,6.4,0.6,66.9,2.8,10.2,11.8,1010.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,39.96596089855072,16.329549031884056
2015-04-19 18:00:00,56.36555,2.98261,25.1422,29.71547,0.40579,7.5,7.9,-0.4,62.1,0.8,8.4,10.9,1011.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.54708159420289,14.47017372753623
2015-04-19 19:00:00,55.81374,1.83041,24.63922,27.44581,0.47298,7.2,7.4,-0.2,35.7,1.8,6.4,9.6,1011.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.04464086956522,13.364935002898552
2015-04-19 20:00:00,51.44665,19.08307,41.36642,70.62671,1.01314,13.5,13.5,0.0,48.1,1.3,5.0,8.7,1012.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,44.15208466666666,34.392340266666665
2015-04-19 21:00:00,50.09207,13.69348,35.80391,56.80029,0.81024,8.3,6.5,1.8,43.3,0.4,3.6,7.8,1012.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,40.8112468115942,27.659412544927534
2015-04-19 22:00:00,43.56663,3.6945,37.20625,42.87108,0.27141,6.9,5.7,1.2,72.7,0.1,2.5,7.3,1012.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,38.44892008695652,20.87638608695652
2015-04-19 23:00:00,47.98361,0.84754,26.14579,27.44533,0.20356,0.5,3.7,-3.2,24.8,0.1,1.6,6.9,1013.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,35.124214289855075,13.364692823188406
2015-04-20 00:00:00,50.37613,0.45319,21.75023,22.4451,0.09047,4.9,4.8,0.1,95.6,1.7,1.5,6.8,1013.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,34.100277014492754,10.929798214492752
2015-04-20 01:00:00,46.42397,0.54341,22.16269,22.9959,0.27141,6.2,6.1,0.1,96.5,1.7,1.9,6.3,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.456785768115935,11.19801256811594
2015-04-20 02:00:00,44.16235,0.71346,23.95024,25.04419,0.13571,5.7,6.0,-0.3,89.9,1.4,1.9,5.8,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,32.27182223188406,12.19544236521739
2015-04-20 03:00:00,34.56652,2.34305,27.33823,30.93086,0.13571,9.6,8.5,1.1,77.8,1.2,1.8,5.4,1014.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,29.44357205797101,15.062006724637682
2015-04-20 04:00:00,19.34282,6.11239,39.16704,48.53925,0.60735,8.7,10.0,-1.3,77.7,1.2,2.0,4.8,1015.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,28.099294898550724,23.636563431884056
2015-04-20 05:00:00,3.6676,37.65911,58.54449,116.28765,1.75619,9.9,11.5,-1.6,76.1,1.2,2.3,4.9,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,30.22016788405797,56.627423350724634
2015-04-20 06:00:00,3.71799,85.84542,73.11488,204.74269,3.03875,10.3,13.0,-2.7,71.7,1.0,2.7,7.4,1016.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,37.33882965217391,99.7016812521739
2015-04-20 07:00:00,12.40976,74.12953,78.27289,191.93659,3.98337,17.6,16.8,0.8,76.3,0.8,4.7,13.4,1017.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,43.9067155942029,93.46554332753624
2015-04-20 08:00:00,38.13334,19.9331,48.23516,78.79883,2.22784,11.5,8.7,2.8,340.2,0.4,8.9,14.5,1017.0,Manchester Piccadilly,MAN3,53.48152,-2.237881,Urban Background,41.2839844057971,38.37180707246377
